id,ano_nascimento,nivel_educacao,estado_civil,renda_familiar_anual,num_criancas,num_adolescentes,data_cadastro,total_dias_ultima_compra,reclamacoes_ultimos_2_anos
9916,1954,Graduação,Casado,38.998,1,1,03-11-2012,92,1
5350,1991,Mestrado,Solteiro,90.638,0,0,13-02-2014,29,0
8135,1986,Mestrado,Casado,27.161,1,0,28-10-2013,41,0
8685,1977,Graduação,Casado,42.014,1,0,17-08-2012,56,0
4967,1960,Doutorado,Casado,38.201,0,1,29-03-2013,19,0
2130,1982,Graduação,Casado,45.203,2,0,23-03-2014,4,0
9298,1947,Doutorado,Casado,81.574,0,0,28-04-2014,89,0
8175,1992,Graduação,Casado,34.935,0,0,21-06-2013,71,0
6257,1976,Mestrado,Solteiro,60.482,0,1,23-01-2013,81,0
3790,1956,Graduação,Casado,34.633,2,1,23-01-2014,31,0
9952,1947,Mestrado,Casado,78.093,0,0,11-12-2013,53,0
3503,1950,Graduação,Divorciado,82.46,0,0,02-12-2013,78,0
5223,1966,Mestrado,Casado,45.903,0,1,23-04-2014,80,0
4608,1987,Graduação,Divorciado,81.361,0,0,25-02-2014,18,0
1626,1973,Doutorado,Divorciado,35.86,1,1,19-05-2014,37,0
4764,1952,Mestrado,Casado,40.442,1,1,19-08-2012,52,0
2471,1965,Graduação,Casado,61.482,0,0,27-06-2014,39,0
5892,1980,Graduação,Casado,34.968,1,0,10-04-2013,11,0
2612,1987,Graduação,Casado,75.794,0,0,24-12-2013,33,0
4971,1962,Doutorado,Casado,31.497,0,1,06-12-2012,22,0
5185,1955,Graduação,Casado,74.268,0,0,14-02-2013,83,0
10069,1988,Ensino Fundamental,Casado,13.724,1,0,31-08-2012,43,0
2262,1965,Mestrado,Casado,45.143,0,1,26-08-2013,74,0
1131,1967,Doutorado,Solteiro,52.569,0,1,05-04-2014,54,0
1041,1973,Doutorado,Solteiro,48.432,0,1,18-10-2012,3,0
24,1960,Mestrado,Casado,17.144,1,1,15-02-2014,96,0
3409,1984,Graduação,Solteiro,36.108,1,0,15-10-2013,68,0
7022,1971,Graduação,Casado,76.445,1,0,28-09-2012,2,0
7943,1975,Doutorado,Casado,36.663,1,0,25-04-2014,40,0
5272,1965,Mestrado,Casado,53.843,0,1,27-06-2013,64,0
5453,1956,Mestrado,Casado,90.226,0,0,26-09-2012,26,0
2565,1955,Mestrado,Divorciado,70.638,0,0,01-06-2013,69,0
800,1960,Graduação,Casado,44.512,1,1,30-08-2013,57,0
11092,1961,Graduação,Casado,27.116,1,1,02-03-2014,78,0
5062,1963,Doutorado,Casado,54.072,1,1,27-07-2013,71,0
8969,1977,Graduação,Casado,71.855,0,1,16-01-2013,59,0
4656,1990,Ensino Médio,Solteiro,51.25,1,0,30-03-2013,28,0
4480,1973,Mestrado,Casado,60.432,0,1,09-03-2014,61,0
9971,1964,Doutorado,Casado,65.526,0,1,11-04-2014,22,0
6729,1988,Graduação,Solteiro,68.655,0,0,10-08-2012,95,0
1773,1978,Ensino Médio,Casado,12.393,0,0,04-12-2012,38,0
9242,1990,Graduação,Solteiro,64.509,0,0,17-08-2013,19,0
1764,1975,Graduação,Solteiro,33.955,1,0,09-08-2013,92,0
6215,1977,Graduação,Casado,31.353,1,1,29-12-2013,24,0
10099,1984,Graduação,Casado,55.434,1,0,05-10-2013,21,0
5423,1983,Graduação,Casado,28.359,1,0,27-10-2013,35,0
940,1987,Graduação,Solteiro,57.1,1,0,18-05-2014,9,0
3011,1965,Graduação,Casado,69.139,0,1,27-01-2014,23,0
3298,1956,Mestrado,Casado,52.973,0,1,08-11-2012,92,0
8286,1965,Doutorado,Casado,51.717,0,1,20-08-2013,55,0
9668,1971,Graduação,Casado,18.793,1,0,12-01-2013,14,0
5120,1982,Ensino Médio,Casado,66.664,0,0,25-09-2012,78,0
6097,1959,Graduação,Solteiro,50.664,1,1,16-01-2013,64,0
7019,1963,Graduação,Casado,54.414,1,1,23-01-2013,49,0
7408,1952,Doutorado,Casado,54.549,0,1,03-03-2014,8,0
8041,1971,Doutorado,Viúvo,47.111,0,1,08-09-2012,35,0
252,1963,Doutorado,Divorciado,41.003,0,0,17-03-2013,11,0
9986,1982,Graduação,Casado,19.444,1,0,22-02-2014,8,0
3276,1976,Ensino Médio,Casado,36.301,1,0,25-10-2013,53,0
3859,1947,Doutorado,Casado,73.059,0,1,31-08-2013,36,0
3570,1969,Doutorado,Casado,42.731,1,0,21-10-2013,64,0
3783,1959,Doutorado,Casado,52.854,1,1,24-03-2014,43,0
10207,1978,Graduação,Casado,22.775,1,0,19-06-2013,40,0
10906,1948,Doutorado,Casado,46.681,0,2,08-10-2013,52,0
3427,1955,Doutorado,Casado,59.821,0,1,12-04-2013,11,0
5209,1954,Graduação,Divorciado,50.002,0,1,17-06-2013,21,0
10711,1945,Graduação,Casado,69.755,0,0,02-10-2013,23,0
10785,1969,Graduação,Casado,44.078,1,1,19-06-2014,17,0
2814,1976,Mestrado,Casado,30.56,1,0,27-06-2013,6,0
6866,1969,Mestrado,Casado,35.924,1,1,23-03-2014,56,0
1665,1964,Doutorado,Divorciado,64.14,0,2,23-09-2013,71,0
6575,1981,Graduação,Casado,56.386,1,1,27-10-2012,51,0
3829,1979,Ensino Fundamental,Casado,24.594,1,0,10-12-2013,94,0
3091,1981,Ensino Médio,Casado,75.774,1,0,02-05-2014,27,0
10141,1960,Mestrado,Divorciado,39.228,0,0,10-05-2013,1,0
5177,1974,Mestrado,Casado,58.494,0,1,12-12-2013,56,0
7005,1981,Graduação,Solteiro,58.684,0,0,16-06-2014,71,0
6409,1967,Graduação,Divorciado,57.136,0,0,18-05-2013,18,0
7485,1950,Doutorado,Viúvo,56.551,1,1,07-05-2014,48,0
8079,1982,Graduação,Casado,22.448,1,0,26-02-2014,86,0
8395,1961,Graduação,Solteiro,82.014,0,0,20-08-2012,48,0
10352,1963,Graduação,Viúvo,34.213,1,1,07-09-2012,2,0
4931,1977,Graduação,Casado,157.146,0,0,29-04-2013,13,0
13,1947,Doutorado,Viúvo,25.358,0,1,22-07-2013,57,0
1834,1978,Mestrado,Solteiro,35.544,1,0,08-03-2014,77,0
2285,1954,Mestrado,Casado,36.634,0,1,28-05-2013,0,0
2295,1954,Doutorado,Casado,62.67,0,1,02-02-2014,57,0
1378,1972,Ensino Médio,Casado,50.334,0,1,24-07-2013,24,0
2781,1981,Graduação,Solteiro,72.066,0,0,23-06-2014,55,0
1165,1958,Doutorado,Solteiro,50.729,1,1,02-05-2013,62,0
1404,1968,Graduação,Casado,34.916,2,0,15-05-2013,89,0
6457,1976,Graduação,Divorciado,64.892,0,1,29-05-2014,77,0
2639,1966,Graduação,Solteiro,43.602,1,1,10-01-2014,45,0
8299,1989,Doutorado,Solteiro,33.996,0,0,11-09-2013,46,0
6437,1985,Ensino Médio,Solteiro,41.473,1,0,19-06-2013,80,0
6912,1967,Doutorado,Casado,63.246,0,2,20-08-2013,60,0
7327,1959,Doutorado,Casado,36.732,1,1,29-12-2013,71,0
5299,1970,Doutorado,Casado,69.084,1,0,19-11-2013,43,0
4127,1967,Doutorado,Casado,77.766,0,1,22-02-2013,97,0
8143,1985,Doutorado,Solteiro,37.929,0,0,30-07-2013,49,0
1964,1951,Graduação,Casado,86.61,0,0,05-09-2013,66,0
3690,1986,Mestrado,Casado,80.141,0,0,11-01-2013,20,0
3433,1955,Ensino Médio,Casado,72.635,0,0,03-06-2013,54,0
3389,1970,Graduação,Casado,69.016,0,1,22-11-2012,61,0
4712,1991,Ensino Médio,Casado,20.193,0,0,28-11-2012,18,0
1170,1975,Graduação,Casado,27.573,1,0,25-03-2013,45,0
6347,1979,Ensino Fundamental,Solteiro,15.862,1,0,27-06-2013,26,0
4065,1976,Doutorado,Casado,49.544,1,0,12-02-2013,0,0
8230,1980,Graduação,Casado,33.228,1,0,23-01-2014,28,0
1215,1978,Graduação,Casado,70.44,0,0,08-10-2013,49,0
5939,1971,Graduação,Casado,38.232,1,1,17-01-2014,84,0
2156,1955,Doutorado,Casado,22.554,1,1,03-11-2012,38,0
7788,1983,Doutorado,Casado,23.536,1,0,04-06-2014,53,0
10323,1952,Graduação,Casado,49.413,0,1,25-10-2013,88,0
7947,1969,Graduação,Casado,42.231,1,1,25-03-2014,99,0
1891,1980,Mestrado,Divorciado,78.789,0,0,08-08-2012,12,0
2570,1968,Graduação,Casado,56.534,0,1,23-07-2013,35,0
9256,1971,Graduação,Solteiro,58.35,0,1,04-01-2013,5,0
295,1989,Graduação,Solteiro,81.217,0,0,19-07-2013,77,0
7397,1951,Graduação,Solteiro,49.09,0,1,19-07-2013,45,0
6349,1987,Mestrado,Divorciado,61.787,0,0,06-07-2013,71,0
10790,1985,Doutorado,Casado,18.169,1,0,19-02-2013,40,0
10398,1981,Ensino Médio,Solteiro,24.336,1,0,27-08-2012,82,0
2431,1990,Graduação,Casado,18.222,0,0,31-12-2012,70,0
550,1952,Graduação,Divorciado,62.335,0,1,23-05-2013,87,0
1890,1971,Ensino Médio,Casado,42.033,1,1,19-09-2012,95,0
10742,1983,Doutorado,Casado,86.58,0,0,27-02-2013,72,0
10356,1957,Doutorado,Divorciado,41.437,1,1,22-09-2012,5,0
4676,1951,Mestrado,Viúvo,73.705,0,2,05-03-2014,86,0
8852,1976,Graduação,Casado,61.064,0,1,31-08-2012,80,0
3565,1955,Mestrado,Casado,38.452,1,1,30-03-2014,62,0
5294,1989,Graduação,Solteiro,18.358,1,0,20-11-2013,49,0
1958,1973,Doutorado,Casado,55.012,0,1,21-03-2014,85,0
7349,1973,Ensino Fundamental,Casado,9.722,1,0,02-10-2012,7,0
8799,1984,Doutorado,Casado,38.175,1,0,23-09-2013,6,0
1351,1956,Mestrado,Casado,58.656,0,1,20-09-2012,25,0
1045,1965,Graduação,Casado,52.117,0,1,16-08-2012,55,0
7732,1978,Graduação,Casado,64.813,1,0,02-01-2014,81,0
8070,1973,Doutorado,Casado,54.222,0,1,01-03-2014,98,0
477,1986,Graduação,Casado,83.512,0,0,17-06-2014,31,0
7832,1959,Mestrado,Casado,77.52,0,1,28-08-2013,30,0
2202,1978,Graduação,Casado,41.154,0,1,09-04-2013,98,0
7396,1966,Graduação,Casado,80.398,0,0,10-11-2012,92,0
4055,1992,Ensino Fundamental,Solteiro,18.746,1,0,29-05-2014,41,0
10340,1984,Graduação,Casado,35.196,1,0,13-11-2012,68,0
10091,1956,Graduação,Solteiro,60.23,0,1,20-05-2013,78,0
7629,1977,Graduação,Casado,22.108,1,1,08-05-2014,46,0
10640,1974,Graduação,Casado,44.392,1,1,05-09-2013,71,0
3498,1976,Doutorado,Casado,55.424,0,1,25-11-2012,6,0
6742,1979,Graduação,Casado,17.688,1,0,13-01-2013,82,1
1172,1983,Doutorado,Casado,92.491,0,0,01-05-2013,71,0
569,1991,Graduação,Solteiro,90.273,0,0,14-12-2013,32,0
4686,1962,Doutorado,Viúvo,82.571,0,0,02-04-2014,28,0
1381,1982,Doutorado,Solteiro,38.513,1,0,28-01-2014,20,0
2634,1979,Mestrado,Solteiro,16.653,1,0,18-04-2014,10,0
10905,1955,Graduação,Casado,42.586,1,1,29-10-2012,7,0
1744,1965,Ensino Fundamental,Solteiro,23.529,0,1,07-01-2013,67,0
1000,1961,Mestrado,Casado,74.881,1,1,08-03-2013,48,0
3828,1951,Graduação,Casado,71.107,0,1,17-02-2013,61,0
8605,1964,Doutorado,Casado,46.91,1,1,23-03-2014,36,0
10304,1959,Graduação,Casado,18.69,0,0,28-12-2012,77,0
4351,1955,Graduação,Divorciado,37.244,1,1,27-04-2013,90,0
10129,1966,Graduação,Casado,82.427,0,0,12-03-2014,35,0
2499,1958,Ensino Médio,Solteiro,75.342,0,1,06-05-2013,38,0
10092,1954,Graduação,Divorciado,70.044,0,1,18-02-2013,46,0
7500,1967,Graduação,Solteiro,79.146,1,1,24-04-2014,33,0
5796,1963,Graduação,Casado,77.437,0,0,26-11-2013,70,0
10556,1959,Graduação,Casado,54.984,0,1,24-05-2014,51,0
1064,1971,Doutorado,Casado,42.403,1,0,11-12-2013,18,0
48,1964,Graduação,Casado,55.761,0,1,24-04-2014,97,0
7610,1983,Graduação,Casado,37.292,1,0,18-04-2013,32,0
263,1945,Doutorado,Solteiro,45.576,0,0,28-05-2014,9,0
10814,1947,Graduação,Casado,70.321,0,0,16-01-2013,6,0
9710,1969,Doutorado,Divorciado,58.086,0,1,20-01-2013,80,0
9292,1952,Graduação,Casado,81.795,0,0,26-10-2012,74,0
10250,1947,Ensino Fundamental,Casado,28.389,0,0,20-11-2012,49,0
7881,1946,Mestrado,Casado,66.835,0,0,28-09-2013,21,0
5847,1969,Graduação,Divorciado,69.901,0,1,29-05-2013,95,0
737,1949,Doutorado,Casado,80.36,0,0,03-03-2013,56,0
3571,1961,Doutorado,Casado,63.342,0,1,16-10-2012,48,0
7807,1974,Graduação,Casado,44.989,0,1,12-09-2012,26,0
3878,1980,Ensino Médio,Solteiro,31.859,1,0,27-02-2014,3,0
5092,1949,Doutorado,Viúvo,51.569,0,1,12-02-2013,39,0
2154,1971,Graduação,Viúvo,30.372,1,1,25-12-2012,33,0
5394,1979,Ensino Fundamental,Solteiro,16.014,1,1,17-03-2013,42,0
3798,1968,Graduação,Casado,41.12,1,1,06-11-2013,80,0
3524,1971,Mestrado,Solteiro,39.763,1,0,04-08-2013,9,0
5247,1955,Doutorado,Casado,38.725,1,1,10-05-2014,52,0
5883,1972,Graduação,Casado,77.981,1,0,26-05-2013,78,0
2118,1964,Ensino Médio,Casado,62.905,0,1,10-09-2013,68,0
8812,1979,Ensino Médio,Divorciado,13.533,1,0,10-03-2013,45,0
6616,1975,Graduação,Casado,59.481,0,1,23-10-2013,47,0
2797,1977,Graduação,Casado,72.117,0,1,20-08-2013,34,0
4328,1986,Ensino Médio,Casado,21.955,1,0,07-09-2013,81,0
9167,1956,Graduação,Casado,67.131,0,1,26-03-2013,72,0
10560,1980,Doutorado,Solteiro,36.802,1,0,16-06-2014,23,0
2631,1982,Graduação,Casado,71.853,0,0,08-05-2013,29,0
8312,1961,Ensino Fundamental,Casado,28.249,0,0,15-06-2014,80,0
5534,1975,Mestrado,Casado,47.808,0,1,20-10-2013,30,0
5093,1974,Doutorado,Divorciado,25.509,1,0,18-09-2012,15,0
7592,1946,Doutorado,Casado,51.012,0,0,18-04-2013,86,0
8895,1985,Graduação,Solteiro,70.596,0,0,05-10-2012,68,0
8584,1952,Doutorado,Casado,85.431,0,0,08-06-2013,54,0
2694,1967,Graduação,Casado,42.664,0,1,18-03-2014,44,0
8910,1955,Graduação,Casado,42.586,1,1,29-10-2012,7,0
7433,1985,Graduação,Solteiro,29.76,1,0,29-08-2012,87,0
164,1977,Doutorado,Casado,28.973,0,0,13-10-2012,59,0
10477,1973,Doutorado,Casado,39.435,1,0,06-08-2013,16,0
2681,1984,Ensino Médio,Casado,65.37,0,0,01-08-2013,1,0
5150,1979,Ensino Fundamental,Solteiro,20.194,1,0,17-12-2012,64,0
5283,1976,Doutorado,Solteiro,42.473,1,1,17-02-2014,72,0
9645,1968,Graduação,Casado,64.59,0,0,14-10-2012,98,0
10678,1959,Graduação,Casado,71.232,0,1,28-11-2013,91,0
7261,1971,Graduação,Casado,34.6,1,1,01-01-2013,8,0
9648,1967,Graduação,Solteiro,46.904,1,1,03-11-2012,20,0
2870,1973,Graduação,Casado,49.094,0,1,21-09-2012,6,0
8008,1983,Graduação,Casado,36.075,1,0,09-12-2013,54,0
1513,1979,Ensino Médio,Casado,60.839,1,1,28-08-2012,72,0
6173,1979,Graduação,Casado,77.298,0,1,02-11-2013,46,0
1419,1950,Graduação,Casado,34.026,1,1,05-08-2013,11,0
9150,1963,Doutorado,Solteiro,48.918,1,1,12-04-2014,21,0
7960,1962,Ensino Médio,Casado,82.122,0,0,15-08-2013,89,0
1250,1976,Graduação,Solteiro,37.697,1,0,07-02-2014,82,0
9905,1952,Graduação,Casado,34.074,1,1,13-07-2013,69,0
10691,1960,Mestrado,Casado,28.52,1,1,14-06-2013,55,0
7002,1955,Graduação,Solteiro,62.535,0,1,03-10-2013,13,0
2952,1977,Mestrado,Solteiro,36.273,1,0,16-04-2014,80,0
8439,1964,Graduação,Casado,63.404,0,2,06-06-2014,97,0
762,1981,Ensino Médio,Casado,75.774,1,0,02-05-2014,27,0
2831,1976,Graduação,Casado,78.416,0,1,27-06-2014,99,0
6977,1974,Graduação,Casado,75.702,0,1,14-10-2012,87,0
6289,1951,Mestrado,Casado,59.385,1,1,28-04-2013,85,0
4168,1966,Graduação,Solteiro,37.07,1,1,20-03-2013,30,0
8397,1951,Graduação,Casado,44.689,1,1,10-01-2014,82,0
9284,1958,Graduação,Casado,53.977,0,1,08-06-2013,21,0
6237,1966,Doutorado,Solteiro,7.144,0,2,07-12-2013,92,0
3130,1964,Graduação,Solteiro,18.701,1,1,04-06-2013,95,0
1619,1956,Graduação,Casado,90.369,0,0,28-04-2014,2,0
1990,1974,Doutorado,Solteiro,63.159,0,0,05-11-2012,74,0
5513,1966,Graduação,Casado,37.758,1,1,04-10-2012,49,0
269,1963,Doutorado,Solteiro,46.757,0,1,16-11-2012,71,0
8093,1969,Mestrado,Casado,79.734,0,0,28-06-2014,72,0
10513,1992,Graduação,Casado,63.207,0,0,20-01-2013,68,0
10177,1954,Graduação,Divorciado,72.071,0,1,14-02-2013,4,0
2549,1983,Doutorado,Casado,21.84,1,0,21-07-2013,80,0
5782,1982,Ensino Médio,Casado,58.582,0,1,28-09-2013,15,0
10057,1951,Graduação,Solteiro,72.282,0,0,19-07-2013,70,0
10307,1956,Graduação,Casado,50.387,0,2,31-08-2013,91,0
8566,1961,Doutorado,Casado,32.583,1,1,15-06-2014,10,0
2415,1962,Graduação,Casado,62.568,0,1,07-04-2014,99,0
5684,1971,Mestrado,Divorciado,44.635,1,1,11-10-2013,25,0
8334,1971,Mestrado,Solteiro,33.316,1,1,04-10-2013,34,0
9166,1968,Graduação,Casado,63.967,0,1,09-08-2013,57,0
1440,1978,Ensino Médio,Casado,52.513,0,0,04-09-2012,84,0
78,1969,Graduação,Casado,25.293,1,0,15-09-2013,51,0
5441,1965,Doutorado,Viúvo,54.111,0,1,25-08-2013,97,0
5302,1986,Graduação,Casado,78.394,0,0,15-02-2013,13,0
4687,1958,Mestrado,Casado,80.739,0,0,23-05-2013,92,0
1087,1975,Mestrado,Casado,22.669,1,0,22-05-2013,30,0
6859,1987,Graduação,Solteiro,29.236,1,0,08-10-2013,30,0
9860,1959,Graduação,Casado,44.911,0,1,15-03-2013,11,0
7129,1962,Doutorado,Casado,54.693,0,1,17-02-2013,72,0
5866,1974,Graduação,Casado,48.186,1,0,20-03-2014,39,0
10521,1977,Graduação,Casado,54.809,1,1,11-09-2013,0,0
7393,1978,Graduação,Casado,41.58,1,1,10-12-2012,15,0
7849,1970,Doutorado,Casado,80.336,0,0,09-09-2013,12,0
332,1957,Graduação,Casado,47.743,0,1,22-03-2013,56,0
9847,1955,Ensino Médio,Casado,62.972,0,1,03-08-2012,39,0
531,1954,Doutorado,Divorciado,57.333,0,1,22-09-2012,55,0
9576,1982,Doutorado,Casado,32.313,1,0,11-02-2013,60,0
6906,1953,Mestrado,Viúvo,84.953,0,0,03-06-2013,73,0
7419,1968,Mestrado,Divorciado,27.071,1,0,23-04-2014,90,0
3170,1957,Mestrado,Casado,68.148,0,0,31-08-2013,86,0
8527,1965,Mestrado,Casado,65.735,1,1,07-12-2013,37,0
7872,1975,Doutorado,Casado,86.836,0,0,12-09-2012,7,0
9931,1963,Doutorado,Casado,4.023,1,1,23-06-2014,29,0
10595,1990,Graduação,Casado,30.093,0,0,08-07-2013,19,0
4609,1966,Doutorado,Casado,57.705,0,1,11-01-2014,14,0
5010,1988,Graduação,Solteiro,25.008,1,0,02-02-2014,72,0
4427,1995,Ensino Médio,Solteiro,83.257,0,0,18-09-2012,56,1
11148,1975,Graduação,Casado,22.28,1,0,19-05-2013,85,0
1168,1978,Doutorado,Casado,72.159,0,0,29-10-2012,62,0
9595,1961,Graduação,Casado,64.26,0,0,11-01-2013,1,0
10163,1984,Doutorado,Solteiro,82.733,0,0,10-09-2013,28,0
2886,1971,Mestrado,Divorciado,74.29,0,1,12-08-2013,70,0
6710,1951,Mestrado,Solteiro,58.217,2,1,17-11-2012,84,0
5316,1976,Mestrado,Casado,21.024,0,0,04-07-2013,89,0
9029,1972,Doutorado,Casado,70.116,0,0,26-01-2013,73,0
521,1985,Graduação,Casado,54.006,1,0,18-09-2012,42,0
1459,1966,Doutorado,Casado,69.063,0,1,07-11-2012,16,0
10241,1975,Ensino Médio,Divorciado,11.448,0,0,15-12-2013,16,0
1630,1979,Graduação,Solteiro,61.825,0,1,07-08-2013,56,0
3254,1971,Graduação,Casado,70.886,1,0,14-10-2013,65,0
9064,1982,Graduação,Casado,69.109,0,0,09-11-2012,10,0
3678,1973,Graduação,Viúvo,60.208,1,1,07-10-2012,13,0
4227,1968,Mestrado,Casado,32.889,1,1,06-09-2013,78,0
9467,1984,Graduação,Solteiro,34.738,1,0,11-05-2014,51,0
8486,1971,Mestrado,Casado,30.538,1,0,01-10-2012,27,0
2186,1977,Ensino Médio,Casado,82.326,0,0,10-03-2014,30,0
3286,1967,Doutorado,Divorciado,26.642,1,0,01-03-2014,71,0
8602,1964,Graduação,Divorciado,69.932,0,1,12-06-2013,97,0
3722,1972,Graduação,Solteiro,44.503,1,1,16-04-2014,83,0
6715,1948,Doutorado,Solteiro,60.2,0,1,02-01-2013,3,0
4796,1952,Graduação,Divorciado,49.638,0,1,19-04-2014,71,0
9612,1987,Ensino Médio,Solteiro,23.83,0,0,07-02-2014,3,0
3766,1959,Mestrado,Viúvo,33.051,0,0,16-08-2012,15,0
1399,1958,Graduação,Casado,72.905,0,0,21-01-2014,52,0
1570,1951,Doutorado,Casado,69.702,0,1,19-02-2013,8,0
3426,1975,Graduação,Divorciado,70.3,1,0,15-07-2013,89,0
3074,1984,Doutorado,Casado,70.643,0,0,15-10-2012,66,0
8341,1969,Doutorado,Casado,30.396,1,0,30-04-2014,22,0
5180,1968,Doutorado,Divorciado,50.616,0,1,18-04-2014,56,0
6461,1969,Mestrado,Solteiro,62.772,0,1,19-05-2013,74,0
7679,1985,Doutorado,Solteiro,30.298,0,0,19-05-2014,48,0
10702,1984,Graduação,Solteiro,52.413,1,0,03-11-2012,67,0
7505,1957,Doutorado,Casado,44.155,1,1,19-01-2014,24,0
5113,1971,Doutorado,Divorciado,86.979,0,0,07-11-2013,67,0
10858,1975,Graduação,Casado,76.532,1,1,09-09-2013,38,0
2961,1982,Graduação,Casado,42.081,1,0,26-02-2013,86,0
2747,1988,Doutorado,Casado,67.546,0,0,31-08-2012,90,0
3010,1989,Mestrado,Casado,88.42,0,0,02-05-2014,87,0
5790,1985,Graduação,Casado,31.158,1,0,27-01-2013,62,0
6892,1968,Graduação,Divorciado,61.671,0,1,03-06-2014,23,0
1743,1974,Graduação,Solteiro,69.719,0,0,26-05-2014,99,0
3578,1949,Graduação,Divorciado,49.16,0,1,20-10-2013,29,0
8462,1978,Ensino Fundamental,Casado,24.882,1,0,09-09-2012,52,0
5558,1954,Doutorado,Solteiro,90.933,0,0,31-03-2014,90,0
4619,1945,Doutorado,Solteiro,113.734,0,0,28-05-2014,9,0
8780,1950,Doutorado,Casado,59.292,0,1,13-06-2013,71,0
10789,1964,Doutorado,Casado,45.759,1,1,23-02-2013,13,0
10779,1983,Graduação,Solteiro,22.148,0,0,13-04-2014,16,0
5896,1987,Mestrado,Casado,73.395,0,0,18-03-2014,94,0
2337,1971,Graduação,Divorciado,29.819,1,0,24-10-2013,77,0
10951,1968,Graduação,Casado,45.688,0,1,25-01-2014,20,0
544,1954,Graduação,Casado,62.82,0,0,11-05-2013,51,0
17,1971,Doutorado,Casado,60.491,0,1,06-09-2013,81,0
10680,1986,Graduação,Casado,33.235,1,0,05-02-2014,71,0
3265,1959,Graduação,Casado,35.701,0,0,19-03-2013,36,0
5623,1980,Mestrado,Casado,31.535,1,0,26-09-2013,95,0
5832,1960,Ensino Médio,Casado,92.556,0,0,20-04-2014,32,0
5544,1970,Graduação,Solteiro,67.384,0,1,10-11-2012,32,0
6417,1971,Mestrado,Casado,80.573,0,0,14-10-2012,85,0
5831,1967,Graduação,Casado,77.87,0,1,22-08-2012,93,0
7101,1963,Doutorado,Viúvo,52.278,0,1,25-01-2013,24,0
10176,1968,Graduação,Solteiro,57.107,0,1,24-08-2012,44,0
2326,1990,Graduação,Casado,18.929,0,0,16-02-2013,15,0
4385,1981,Doutorado,Solteiro,36.038,1,0,31-05-2013,82,0
2929,1976,Graduação,Solteiro,20.18,0,0,20-02-2013,27,0
10686,1965,Doutorado,Casado,34.23,1,1,26-12-2012,72,0
2546,1977,Ensino Médio,Solteiro,31.878,0,1,22-06-2014,7,0
3283,1972,Ensino Médio,Casado,70.932,0,1,19-01-2014,57,0
3138,1956,Graduação,Solteiro,91.249,0,0,20-10-2012,84,0
4994,1943,Mestrado,Solteiro,77.598,0,0,01-10-2013,53,0
7966,1959,Graduação,Solteiro,80.982,1,1,08-01-2013,48,1
3112,1977,Mestrado,Casado,22.701,1,0,05-09-2013,2,0
10872,1969,Doutorado,Casado,55.212,0,1,23-11-2012,65,0
2181,1970,Graduação,Casado,70.617,0,0,23-06-2013,45,0
1867,1957,Graduação,Solteiro,64.849,0,0,13-11-2012,42,0
1518,1965,Mestrado,Casado,62.694,1,1,17-06-2013,29,0
5734,1974,Doutorado,Casado,61.917,1,1,20-11-2013,83,0
2878,1947,Doutorado,Casado,67.472,0,1,28-09-2013,93,0
1458,1982,Mestrado,Casado,21.059,1,0,07-01-2014,40,0
7007,1968,Mestrado,Casado,29.543,2,0,01-04-2014,47,0
6200,1951,Graduação,Casado,75.903,0,1,08-04-2013,50,0
1403,1975,Ensino Médio,Casado,34.984,1,1,06-09-2012,40,0
4827,1956,Doutorado,Solteiro,54.998,0,1,10-03-2013,3,0
6250,1949,Doutorado,Viúvo,54.356,0,1,19-11-2012,62,0
9291,1959,Mestrado,Casado,34.242,0,1,23-03-2014,25,0
2478,1973,Graduação,Casado,25.41,1,0,31-08-2013,48,0
1139,1984,Doutorado,Casado,73.356,0,0,06-02-2014,56,0
5138,1950,Graduação,Casado,28.32,0,1,14-01-2013,68,0
5393,1977,Graduação,Solteiro,23.763,1,0,07-08-2012,64,0
10413,1984,Graduação,Casado,72.57,0,0,25-04-2014,67,0
5015,1976,Mestrado,Casado,34.529,1,0,14-09-2012,94,0
10868,1951,Graduação,Viúvo,70.792,0,0,06-02-2013,82,0
10676,1982,Graduação,Casado,63.211,0,0,02-11-2012,3,0
2495,1974,Mestrado,Casado,83.891,0,1,20-06-2014,24,0
7842,1968,Graduação,Solteiro,36.065,1,1,31-03-2013,54,0
9955,1954,Graduação,Casado,39.898,0,1,12-02-2013,20,0
6663,1940,Doutorado,Solteiro,51.141,0,0,08-07-2013,96,0
2162,1976,Graduação,Casado,56.939,0,1,18-09-2013,19,0
3434,1951,Graduação,Solteiro,80.872,0,0,12-05-2014,60,0
7919,1976,Doutorado,Casado,72.335,0,0,13-08-2012,2,0
5626,1964,Doutorado,Solteiro,61.798,0,0,23-11-2013,13,0
6428,1950,Doutorado,Viúvo,76.842,0,0,03-05-2014,37,0
8514,1976,Graduação,Casado,29.478,1,0,17-01-2014,59,0
10448,1956,Graduação,Solteiro,46.998,0,1,22-10-2012,55,0
2109,1990,Graduação,Solteiro,96.843,0,0,23-04-2013,60,0
7530,1950,Doutorado,Viúvo,56.551,1,1,07-05-2014,48,0
8925,1965,Mestrado,Casado,70.053,0,1,03-07-2013,38,0
3009,1962,Doutorado,Viúvo,71.67,0,0,09-07-2013,8,0
6355,1978,Graduação,Casado,44.359,1,1,17-06-2014,19,0
